"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"",605,-37.3860845461643,2.84403861233094,1.19554600348549,0.412409519137774,-0.499736878547395,-0.378790175155818,-0.715264151679433,2.76849348930021,0.412866285038472,0.668036076375409,-0.629246175870868,0.76586455569185,-0.673848529776909,-0.354894921296318,-1.23295402119465,0.295301417984674,3.2300123454727,1.1855593124536,1.23390882447953,-0.742199923359653
"",606,-37.3786322130532,2.84513109926125,1.19598744803164,0.412549567706961,-0.49994231306822,-0.37898145735306,-0.715293897914537,2.77013576553096,0.413022606058459,0.668383716064227,-0.629419803101691,0.766268484311037,-0.674330851775076,-0.354999898943478,-1.2339399329981,0.295379502609508,3.23141627113222,1.18587274605754,1.23440439183703,-0.742103856742816
"",607,-37.3712023974276,2.84622191656212,1.19642831543003,0.412689650209653,-0.500147918274963,-0.379172415383713,-0.715323458400279,2.77177575447753,0.413178597480287,0.668730794216982,-0.629592998125663,0.766671644350994,-0.674812049322024,-0.355104798415026,-1.23492470207327,0.295457294697128,3.23281787963069,1.1861856855045,1.23489964143807,-0.742007923956381
"",608,-37.3637949995796,2.84731106936163,1.19686860727027,0.412829766266787,-0.500353692881566,-0.379363050294144,-0.715352834036109,2.77341346224204,0.413334260475172,0.669077312356784,-0.629765762583728,0.767074038392863,-0.67529212623029,-0.355209619849659,-1.23590833091479,0.295534795465972,3.23421717782929,1.18649813236817,1.23539457350378,-0.74191212474168
"",609,-37.3564099203877,2.84839856276355,1.19730832513437,0.412969915500017,-0.500559635608309,-0.379553363125668,-0.715382025716191,2.77504889490029,0.413489596208727,0.669423272001254,-0.62993809810866,0.76747566900531,-0.675771086296305,-0.355314363384554,-1.23689082200792,0.295612006128444,3.23561417256069,1.18681008821396,1.23588918825472,-0.741816458840448
"",610,-37.3490470613251,2.84948440184741,1.19774747059677,0.41311009753172,-0.500765745181779,-0.379743354914583,-0.715411034329442,2.77668205850189,0.413644605840995,0.669768674662549,-0.630110006325117,0.767876538744607,-0.676248933300476,-0.35541902915538,-1.23787217782861,0.295688927890946,3.23700887062919,1.18712155459907,1.23638348591084,-0.741720925994829
"",611,-37.3417063244483,2.85056859166873,1.19818604522442,0.413250311985011,-0.500972020334838,-0.379933026692197,-0.71543986075957,2.77831295907043,0.413799290526482,0.670113521847384,-0.63028148884969,0.768276650154714,-0.676725671007272,-0.355523617296323,-1.23885240084354,0.295765561953914,3.23840127881089,1.18743253307253,1.2368774666915,-0.741625525947379
"",612,-37.3343876123984,2.85165113725912,1.19862405057681,0.413390558483743,-0.501178459806591,-0.380122379484864,-0.715468505885111,2.77994160260363,0.413953651414189,0.670457815057054,-0.63045254729096,0.768676005767354,-0.677201303165298,-0.355628127940102,-1.23983149351018,0.295841909511852,3.23979140385384,1.1877430251753,1.23737113081549,-0.741530258441067
"",613,-37.3270908283846,2.85273204362644,1.19906148820602,0.413530836652524,-0.501385062342354,-0.380311414314008,-0.715496970579464,2.7815679950735,0.41410768964765,0.670801555787459,-0.630623183249545,0.769074608102092,-0.677675833507386,-0.355732561217989,-1.24080945827681,0.295917971753369,3.24117925247819,1.18805303244028,1.23786447850103,-0.741435123219277
"",614,-37.3198158761963,2.85381131575495,1.1994983596568,0.413671146116718,-0.501591826693626,-0.380500132196161,-0.71552525571093,2.78319214242651,0.414261406364957,0.671144745529123,-0.63079339831815,0.769472459666414,-0.678149265750664,-0.355836917259828,-1.2417862975826,0.295993749861215,3.24256483137632,1.18836255639238,1.23835750996577,-0.741340120025816
"",615,-37.312562660187,2.85488895860551,1.1999346664666,0.413811486502455,-0.50179875161805,-0.380688534142989,-0.71555336214275,2.78481405058371,0.414414802698799,0.67148738576722,-0.630963194081623,0.769869562955802,-0.678621603596646,-0.355941196194052,-1.24276201385766,0.296069245012311,3.24394814721301,1.18867159854861,1.23885022542679,-0.741245248604912
"",616,-37.3053310852774,2.85596497711562,1.20037041016559,0.413951857436643,-0.502005835879392,-0.380876621161325,-0.715581290733134,2.78643372544088,0.414567879776491,0.671829477981595,-0.631132572116999,0.770265920453813,-0.679092850731305,-0.356045398147704,-1.24373660952306,0.296144458377787,3.24532920662561,1.1889801604181,1.23934262510065,-0.741150508701219
"",617,-37.2981210569433,2.85703937619968,1.20080559227678,0.414092258546969,-0.502213078247503,-0.381064394253197,-0.715609042335305,2.78805117286873,0.414720638720007,0.672171023646786,-0.631301533993552,0.77066153463215,-0.679563010825155,-0.356149523246451,-1.24471008699091,0.296219391123013,3.24670801622412,1.18928824350214,1.23983470920335,-0.741055900059821
"",618,-37.2909324812167,2.85811216074907,1.201240214316,0.414232689461908,-0.50242047749829,-0.381251854415856,-0.715636617797528,2.78966639871299,0.414873080646011,0.672512024232047,-0.631470081272847,0.771056407950741,-0.680032087533327,-0.356253571614605,-1.24568244866438,0.296294044407635,3.2480845825914,1.1895958492943,1.24032647795035,-0.74096142242623
"",619,-37.2837652646811,2.85918333563229,1.201674277792,0.414373149810736,-0.502628032413685,-0.381439002641812,-0.71566401796315,2.79127940879459,0.41502520666589,0.672852481201369,-0.631638215508783,0.771450542857812,-0.680500084495649,-0.356357543375139,-1.24665369693776,0.296368419385611,3.24945891228329,1.18990297928044,1.2408179315566,-0.740867075546396
"",620,-37.2766193144737,2.86025290569515,1.20210778420644,0.414513639223529,-0.502835741781619,-0.381625839918856,-0.715691243670631,2.7928902089098,0.415177017885781,0.673192396013501,-0.631805938247648,0.771843941789962,-0.680967005336724,-0.356461438649705,-1.24762383419652,0.296442517205237,3.25083101182873,1.19020963493874,1.24130907023652,-0.740772859166701
"",621,-37.2694945382602,2.86132087576088,1.20254073505402,0.414654157331174,-0.503043604395983,-0.381812367230095,-0.71571829575358,2.79449880483037,0.41532851540661,0.673531770121976,-0.63197325102816,0.772236607172232,-0.681432853666004,-0.356565257558652,-1.24859286281732,0.296516339009185,3.25220088772995,1.19051581773982,1.241799894204,-0.740678773033969
"",622,-37.2623908442608,2.86238725063026,1.20297313182244,0.414794703765375,-0.503251619056607,-0.381998585553976,-0.715745175040791,2.79610520230369,0.415479700324115,0.673870604975128,-0.632140155381522,0.772628541418184,-0.68189763307787,-0.35666900022104,-1.24956078516812,0.296589885934538,3.25356854646258,1.19082152914674,1.24229040367245,-0.740584816895463
"",623,-37.2553081412209,2.86345203508179,1.2034049759925,0.414935278158663,-0.503459784569224,-0.382184495864319,-0.715771882356273,2.79770940705291,0.41563057372888,0.674208902016118,-0.632306652831464,0.773019746929968,-0.682361347151704,-0.35677266675466,-1.25052760360814,0.296663159112817,3.25493399447579,1.19112677061509,1.24278059885476,-0.740490990498892
"",624,-37.2482463384245,2.8645152338718,1.20383626903816,0.415075880144395,-0.503668099745442,-0.382370099130342,-0.715798418519287,2.7993114247771,0.415781136706366,0.674546662682951,-0.632472744894292,0.773410226098396,-0.682823999451971,-0.356876257276049,-1.25149332048798,0.296736159670017,3.25629723819244,1.19143154359299,1.24327047996334,-0.740397293592409
"",625,-37.2412053456712,2.86557685173462,1.20426701242652,0.415216509356768,-0.503876563402716,-0.382555396316692,-0.715824784344378,2.80091126115139,0.415931390336941,0.674883888408501,-0.632638433078936,0.773799981303013,-0.683285593528287,-0.356979771900507,-1.25245793814963,0.296808888726638,3.25765828400923,1.1917358495212,1.2437600472101,-0.740303725924616
"",626,-37.2341850732967,2.86663689338267,1.20469720761792,0.41535716543082,-0.504085174364316,-0.382740388383472,-0.715850980641408,2.80250892182711,0.416081335695908,0.675220580620531,-0.632803718886993,0.774189014912164,-0.683746132915497,-0.357083210742111,-1.25342145892653,0.296881347397717,3.2590171382968,1.19203968983316,1.24424930080646,-0.740210287244564
"",627,-37.2271854321502,2.86769536350666,1.20512685606598,0.41549784800244,-0.504293931459298,-0.382925076286268,-0.71587700821559,2.80410441243192,0.416230973853535,0.675556740741716,-0.632968603812774,0.774577329283069,-0.684205621133751,-0.357186573913736,-1.2543838851436,0.296953536792861,3.26037380739992,1.192343065955,1.2447382409634,-0.740116977301759
"",628,-37.2202063335965,2.86875226677565,1.20555595921763,0.415638556708369,-0.504502833522477,-0.383109460976178,-0.71590286786752,2.80569773856995,0.416380305875089,0.67589237018966,-0.633133089343352,0.774964926761889,-0.684664061688574,-0.357289861527063,-1.25534521911728,0.297025458016275,3.26172829763758,1.19264597930563,1.2452268678914,-0.740023795846157
"",629,-37.2132476895149,2.86980760783725,1.20598451851316,0.415779291186212,-0.504711879394395,-0.383293543399839,-0.715928560393208,2.80728890582194,0.416529332820859,0.676227470376921,-0.633297176958605,0.775351809683795,-0.685121458070944,-0.357393073692604,-1.25630546315561,0.297097112166799,3.26308061530313,1.1929484312968,1.24571518180048,-0.739930742628176
"",630,-37.2063094122896,2.8708613913177,1.20641253538626,0.415920051074438,-0.504921067921295,-0.383477324499453,-0.715954086584111,2.80887791974539,0.416678055746189,0.676562042711033,-0.633460868131258,0.775737980373036,-0.685577813757358,-0.357496210519709,-1.25726461955823,0.297168500337934,3.26443076666446,1.19325042333309,1.24620318290021,-0.739837817398688
"",631,-37.19939141481,2.87191362182205,1.20684001126407,0.416060836012389,-0.505130397955088,-0.383660805212816,-0.715979447227166,2.81046478587468,0.416826475701506,0.676896088594522,-0.633624164326935,0.776123441143009,-0.686033132209913,-0.357599272116584,-1.25822269061646,0.297239623617873,3.26577875796407,1.19355195681203,1.24669087139971,-0.739745019909027
"",632,-37.1924936104726,2.87296430393424,1.20726694756723,0.416201645640283,-0.505339868353332,-0.383843986473346,-0.716004643104821,2.81204950972119,0.416974593732348,0.677229609424929,-0.633787067004195,0.776508194296322,-0.68648741687637,-0.357702258590311,-1.25917967861332,0.297310483089536,3.26712459541924,1.19385303312412,1.24717824750765,-0.739652349910989
"",633,-37.1856159131626,2.87401344221726,1.20769334570991,0.416342479599223,-0.505549477979193,-0.384026869210104,-0.716029674995062,2.81363209677348,0.417122410879395,0.677562606594834,-0.63394957761458,0.776892242124866,-0.686940671190231,-0.357805170046855,-1.26013558582357,0.297381079830596,3.26846828522217,1.19415365365286,1.24766531143228,-0.739559807156833
"",634,-37.1787582372604,2.8750610412133,1.20811920709986,0.416483337531197,-0.505759225701427,-0.384209454347828,-0.716054543671452,2.81521255249736,0.417269928178493,0.677895081491873,-0.63411169760266,0.777275586909874,-0.68739289857081,-0.357908006591083,-1.26109041451377,0.297451414913511,3.26980983354007,1.19445381977483,1.24815206338138,-0.739467391399285
"",635,-37.1719204976434,2.8761071054438,1.20854453313843,0.416624219079087,-0.505969110394345,-0.384391742806952,-0.716079249903154,2.81679088233608,0.417417146660687,0.678227035498757,-0.634273428406072,0.777658230921994,-0.687844102423298,-0.358010768326778,-1.26204416694232,0.297521489405556,3.27114924651533,1.1947535328597,1.24863850356233,-0.739375102391536
"",636,-37.1651026096674,2.87715163940966,1.20896932522066,0.416765123886673,-0.506179130937788,-0.384573735503639,-0.716103794454968,2.81836709171041,0.417564067352244,0.678558469993299,-0.634434771455564,0.778040176421349,-0.68829428613884,-0.358113455356653,-1.2629968453595,0.297591304368848,3.27248653026563,1.19505279427034,1.24912463218208,-0.739282939887247
"",637,-37.1583044891756,2.87819464759132,1.20939358473528,0.416906051598637,-0.506389286217098,-0.384755433349801,-0.716128178087354,2.81994118601881,0.417710691274685,0.678889386348426,-0.634595728175039,0.778421425657604,-0.688743453094604,-0.358216067782365,-1.26394845200748,0.297660860860379,3.27382169088408,1.19535160536279,1.24961044944717,-0.739190903640551
"",638,-37.1515260524884,2.87923613444892,1.20981731306475,0.417047001860566,-0.506599575123092,-0.384936837253128,-0.71615240155647,2.82151317063754,0.417857019444811,0.679219785932206,-0.634756299981596,0.778801980870027,-0.689191606653844,-0.358318605704531,-1.26489898912044,0.297730159932047,3.27515473443932,1.19564996748636,1.25009595556371,-0.739098993406048
"",639,-37.1447672164049,2.88027610442235,1.21024051158535,0.417187974318963,-0.506809996552031,-0.385117948117112,-0.716176465614195,2.82308305092079,0.418003052874728,0.679549670107865,-0.634916488285572,0.779181844287558,-0.689638750165979,-0.358421069222737,-1.26584845892451,0.297799202630679,3.27648566697567,1.19594788198367,1.25058115073743,-0.739007208938817
"",640,-37.1380278981949,2.88131456193146,1.21066318166716,0.417328968621242,-0.507020549405596,-0.385298766841076,-0.716200371008164,2.82465083220078,0.418148792571878,0.679879040233809,-0.635076294490584,0.779561018128865,-0.690084886966652,-0.358523458435557,-1.26679686363791,0.297867989998069,3.27781449451327,1.19624535019067,1.25106603517364,-0.738915549994408
"",641,-37.1313080155971,2.88235151137614,1.21108532467412,0.41746998441574,-0.507231232590859,-0.385479294320191,-0.716224118481791,2.82621651978796,0.418294239539063,0.680207897663639,-0.635235719993567,0.779939504602414,-0.690530020377806,-0.358625773440565,-1.2677442054709,0.297936523070996,3.27914122304817,1.19654237343672,1.25155060907725,-0.738824016328847
"",642,-37.1246074868207,2.88338695713643,1.2115069419641,0.417611021351719,-0.507442045020257,-0.385659531445511,-0.716247708774305,2.82778011897104,0.418439394774474,0.680536243746177,-0.635394766184821,0.780317305906525,-0.690974153707747,-0.358728014334344,-1.2686904866259,0.298004802881264,3.28046585855247,1.19683895304459,1.2520348726528,-0.738732607698639
"",643,-37.1179262305293,2.88442090357266,1.2119280348889,0.417752079079368,-0.507652985611564,-0.38583947910399,-0.716271142620774,2.82934163501718,0.418584259271715,0.680864079825485,-0.635553434448045,0.780694424229437,-0.691417290251213,-0.358830181212507,-1.26963570929747,0.298072830455723,3.28178840697444,1.19713509033056,1.25251882610443,-0.738641323860767
"",644,-37.1112641658535,2.88545335502557,1.21234860479431,0.417893157249809,-0.507864053287865,-0.386019138178511,-0.716294420752134,2.83090107317209,0.418728834019831,0.68119140724088,-0.635711726160381,0.781070861749367,-0.69185943328944,-0.358932274169702,-1.27057987567238,0.298140606816296,3.28310887423866,1.19743078660442,1.25300246963591,-0.738550164572693
"",645,-37.1046212123767,2.8864843158164,1.21276865302013,0.418034255515099,-0.508075246977527,-0.386198509547908,-0.716317543895219,2.83245843866015,0.418873120003334,0.681518227326957,-0.635869642692453,0.781446620634573,-0.692300586090231,-0.359034293299632,-1.27152298792966,0.298208132980016,3.28442726624611,1.19772604316955,1.25348580345062,-0.73845912959236
"",646,-37.0979972901346,2.88751379024704,1.21318818090025,0.418175373528238,-0.508286565614175,-0.386377594086992,-0.716340512772789,2.83401373668456,0.419017118202231,0.681844541413611,-0.636027185408407,0.781821703043413,-0.69274075190802,-0.359136238695061,-1.27246504824061,0.298275409959043,3.28574358887431,1.19802086132291,1.25396882775158,-0.738368218678194
"",647,-37.091392319614,2.88854178260015,1.21360718976263,0.418316510943168,-0.508498008136665,-0.386556392666575,-0.716363328103557,2.83556697242739,0.419160829592045,0.682170350826049,-0.636184355665948,0.782196111124405,-0.69317993398394,-0.359238110447834,-1.27340605876884,0.298342438760699,3.28705784797747,1.19831524235515,1.25445154274145,-0.738277431589104
